zipcode,name,place_id,price_level,rating,user_ratings_total,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bar,beauty_salon,bicycle_store,book_store,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,department_store,drugstore,electronics_store,establishment,finance,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,hair_care,hardware_store,health,home_goods_store,jewelry_store,laundry,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,night_club,park,parking,pet_store,pharmacy,point_of_interest,premise,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,travel_agency,population,population_density_square_miles,housing_units,home_price_to_income_ratios,price_level*rating,avg_price_level_by_zipcode,avg_rating_by_zipcode,avg_user_ratings_total_by_zipcode,total_number_of_bars_by_zipcode,total_number_of_cafes_by_zipcode,user_ratings_total_per_capita,rating_weighed_population_density,open_now_False,open_now_True,open_now_nan
10456,A & S Spirits,ChIJN-EGtkn0wokRn599x0ErFDA,,4.7,6,stores,10456,40.831066299999996,-73.91084839999998,R3JQ+CM New York,87G8R3JQ+CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,94218,92585.0,32349,12.735187781303035,,1.2,4.084444444444445,136.82222222222222,0,5,6.368209896198179e-05,435149.5,0,1,0
10474,Oasis Coffee Shop,ChIJ2b9se6f1wokRUN8kWpFfzN0,1.0,4.5,60,coffee shops,10474,40.80789559999999,-73.88931120000001,"R456+57 The Bronx, New York",87G8R456+57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,12127,7928.8,4067,16.78107715843565,4.5,1.0,3.8926829268292686,108.34146341463415,2,6,0.004947637503092273,35679.6,1,0,0
10471,Family Deals Inc,ChIJp6F8nlDywokRJSgZp1Epu70,,0.0,0,stores,10471,40.910435,-73.89681519999998,"W463+57 The Bronx, New York",87G8W463+57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21896,8515.1,9668,4.031175983291913,,1.565217391304348,4.084090909090908,128.5,7,7,0.0,0.0,0,1,0
10022,Maloney & Porcelli,ChIJs4ynXfxYwokRCwgD2Nm04xQ,3.0,4.5,590,restaurant,10022,40.757712,-73.974805,Q25G+33 New York,87G8Q25G+33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,31125,72810.3,24206,6.858595037048528,13.5,2.2115384615384617,4.035937500000001,565.546875,10,20,0.01895582329317269,327646.35000000003,0,1,0
11102,Blue Drew's Coffee,ChIJGY2Lx69fwokRkn2dI68pkQs,,4.1,8,coffee shops,11102,40.772582899999996,-73.9177375,"Q3FJ+2W Astoria, Queens, NY",87G8Q3FJ+2W,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30800,39056.5,16259,9.583717046217242,,1.5416666666666667,4.143137254901961,148.72549019607843,1,11,0.00025974025974025974,160131.65,1,0,0
11102,Starbucks,ChIJrZJgrUZfwokRnQ2sbm0GkWI,2.0,4.2,379,coffee shops,11102,40.770016999999996,-73.91840499999998,"Q3CJ+2J Astoria, Queens, NY",87G8Q3CJ+2J,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30800,39056.5,16259,9.583717046217242,8.4,1.5416666666666667,4.143137254901961,148.72549019607843,1,11,0.012305194805194805,164037.30000000002,0,1,0
11104,T-Mobile,ChIJb6EAzthewokR9NGPtAoiQ-g,2.0,3.3,116,stores,11104,40.74346269999999,-73.9185316,"P3VJ+9H Queens, New York",87G8P3VJ+9H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,26119,67304.0,12690,7.803293672167001,6.6,1.7058823529411764,3.9999999999999996,224.7843137254902,4,10,0.004441211378689843,222103.19999999998,0,1,0
10005,Gregorys Coffee,ChIJbQQ_GRZawokRgaI-ntXc4fM,2.0,4.1,142,coffee shops,10005,40.705141499999996,-74.00673859999998,PX4V+38 New York,87G7PX4V+38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8831,121496.4,5585,8.165784934201799,8.2,1.7575757575757576,3.826,209.24,5,14,0.016079719171101802,498135.23999999993,0,1,0
10005,Black Fox Coffee,ChIJKeU4NBZawokROz07vTp32BQ,2.0,4.5,520,coffee shops,10005,40.7065047,-74.00777149999998,PX4R+JV New York,87G7PX4R+JV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8831,121496.4,5585,8.165784934201799,9.0,1.7575757575757576,3.826,209.24,5,14,0.05888347865473899,546733.7999999999,1,0,0
10022,Ninth Street Espresso,ChIJ6-Vw2ORYwokRI22xxmgj_fg,2.0,4.5,201,coffee shops,10022,40.7606894,-73.97038529999998,Q26H+7R New York,87G8Q26H+7R,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,31125,72810.3,24206,6.858595037048528,9.0,2.2115384615384617,4.035937500000001,565.546875,10,20,0.006457831325301205,327646.35000000003,0,1,0
11220,Rainbow Shops,ChIJVRzgarRawokRaxyLreG1NBI,1.0,3.9,53,stores,11220,40.6441659,-74.0111256,"JXVQ+MG Brooklyn, New York",87G7JXVQ+MG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,95643,54809.2,30370,17.583211198198768,3.9,1.5263157894736843,4.1642857142857155,241.39285714285714,0,15,0.0005541440565436049,213755.87999999998,0,1,0
10044,Piccolo Trattoria,ChIJp438w91ZwokRZhYckESWNxs,,4.2,71,restaurant,10044,40.7592235,-73.95260520000001,Q25W+MX New York,87G8Q25W+MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11682,50775.4,5427,6.8896167899562935,,1.6666666666666667,4.199999999999999,125.91666666666667,0,1,0.006077726416709468,213256.68000000002,0,1,0
10009,Tuome,ChIJU7iTdXhZwokR2n5XFHPVdAY,2.0,4.6,264,restaurant,10009,40.7240662,-73.98282640000001,P2F8+JV New York,87G8P2F8+JV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,57925,93905.6,31293,9.883343081822318,9.2,2.074074074074074,4.379999999999999,158.32,9,12,0.004557617608977126,431965.76,0,1,0
11233,Jak 1129 Grocery,ChIJj8XCWGZcwokRknC8RvsRSbc,,5.0,1,stores,11233,40.67408820000001,-73.91637970000001,M3FM+JC New York,87G8M3FM+JC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,76819,56952.7,32088,18.687730228188585,,1.68,4.057777777777778,221.75555555555556,2,8,1.3017612830159206e-05,284763.5,0,0,1
11358,Cafe Morning of New York,ChIJoQKFiSVgwokRaiyu7SGMU_A,,4.0,151,coffee shops,11358,40.7630529,-73.80662509999998,Q57V+68 New York,87G8Q57V+68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37190,19084.4,13993,11.380786039407823,,1.6,4.211320754716981,191.0754716981132,1,14,0.004060231244958322,76337.6,0,1,0
10025,CVS,ChIJtcAetPn3wokRirruf5P8jjI,,3.5,8,stores,10025,40.8041282,-73.96725409999998,R23M+M3 New York,87G8R23M+M3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,92805,123470.6,48359,11.886419178401024,,1.7826086956521738,4.052542372881357,258.3220338983051,7,19,8.620225203383438e-05,432147.10000000003,0,1,0
10065,The Spotted Dog,ChIJyfIUA-hYwokRCvgf6LQGDUg,2.0,4.3,197,restaurant,10065,40.762222200000004,-73.9597222,Q26R+V4 New York,87G8Q26R+V4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28109,73936.2,21156,12.15701668302257,8.6,2.1956521739130435,4.100000000000001,252.81034482758622,9,15,0.007008431463232417,317925.66,0,1,0
10007,Gran Morsi,ChIJSYuuSx9awokRyrrOFTGg0GY,2.0,4.4,336,restaurant,10007,40.714315,-74.007766,PX7R+PV New York,87G7PX7R+PV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7023,44029.0,3366,8.10330493126375,8.8,1.9591836734693877,4.114285714285715,734.3392857142857,8,20,0.04784280222127296,193727.6,0,1,0
11105,Kilo Astoria,ChIJpXBvtWdfwokRzb2e4Rm1X0s,2.0,4.7,336,restaurant,11105,40.77558250000001,-73.90967909999998,"Q3GR+64 Astoria, Queens, NY",87G8Q3GR+64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37382,22221.8,17396,10.934436647331632,9.4,1.6764705882352942,4.257692307692308,262.86538461538464,4,13,0.008988283130918625,104442.46,0,1,0
10025,Duane Reade,ChIJU7XQ2iT2wokRd26tYZMOyZ4,2.0,2.9,20,stores,10025,40.801463700000006,-73.96753009999998,R22J+HX New York,87G8R22J+HX,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,92805,123470.6,48359,11.886419178401024,5.8,1.7826086956521738,4.052542372881357,258.3220338983051,7,19,0.00021550563008458596,358064.74,0,1,0
10466,Loong Xin,ChIJV9P0OyfzwokRED5-DwhHvOs,1.0,4.1,66,restaurant,10466,40.893578000000005,-73.858459,"V4VR+CJ The Bronx, New York",87G8V4VR+CJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,72479,35994.6,25110,8.211434232764146,4.1,1.380952380952381,3.7444444444444445,164.66666666666666,2,4,0.0009106085900743664,147577.86,0,1,0
11004,Wine and Liquor,ChIJZSjrzm9iwokRMpVOHg87MCc,,4.7,11,stores,11004,40.7457049,-73.7150001,P7WM+7X New York,87G8P7WM+7X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15234,16044.7,5359,5.652028449010867,,1.4210526315789473,4.003225806451613,216.1290322580645,0,1,0.0007220690560588158,75410.09000000001,0,1,0
10009,Dian Kitchen,ChIJt4Kbfp1ZwokRVs57bxd0gNQ,,4.7,152,restaurant,10009,40.727668,-73.98324400000001,P2H8+3P New York,87G8P2H8+3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,57925,93905.6,31293,9.883343081822318,,2.074074074074074,4.379999999999999,158.32,9,12,0.0026240828657747087,441356.32000000007,0,1,0
10011,SUSHINAO,ChIJNVuCu75ZwokR9TdLtsB7cQw,4.0,4.4,161,restaurant,10011,40.7419972,-74.00154719999998,PXRX+Q9 New York,87G7PXRX+Q9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50472,76262.9,33707,7.4969093326491105,17.6,2.2222222222222223,4.089473684210526,549.0175438596491,6,17,0.0031898874623553656,335556.76,0,1,0
11428,Stella's Coffee Shop,ChIJ2_sBETNiwokRMiIz3QweJcY,1.0,4.2,134,coffee shops,11426,40.720821,-73.732114,P7C9+85 New York,87G8P7C9+85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,18929,22762.2,5973,6.4071425663848895,4.2,1.2142857142857142,3.9500000000000006,132.0,2,3,0.007079085001849015,95601.24,1,0,0
10003,Starbucks,ChIJ09faBJ9ZwokRKyWviQ8KfCY,2.0,3.7,139,coffee shops,10003,40.733792,-73.986584,P2M7+G9 New York,87G8P2M7+G9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,54682,94859.6,30876,8.928842157833248,7.4,2.076923076923077,4.078461538461539,740.3230769230769,11,29,0.0025419699352620608,350980.52,0,1,0
11429,Hops Kitchen,ChIJv0Ghf2FhwokRu4cdh2GgFrA,1.0,4.2,46,restaurant,11429,40.7069227,-73.7507115,P64X+QP New York,87G8P64X+QP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27403,21179.7,7752,5.2198462277751085,4.2,1.5,3.8055555555555554,115.38888888888889,0,0,0.0016786483231762946,88954.74,0,1,0
10002,Whole Foods Market,ChIJQ5yUr4VZwokRbMN-yaOarmc,1.0,4.2,1978,stores,10002,40.723819799999994,-73.99233149999998,P2F5+G3 New York,87G8P2F5+G3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,74993,85369.8,35724,18.55043364287905,4.2,1.75,4.278333333333333,715.0833333333334,9,24,0.026375795074206926,358553.16000000003,0,1,0
10036,AT&T Store,ChIJabCKxFRYwokRKitOFVhfOtw,2.0,3.8,343,stores,10036,40.75661849999999,-73.98673339999998,Q247+J8 New York,87G8Q247+J8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27428,62443.4,19779,10.625870170553428,7.6,2.04,4.2250000000000005,1453.5166666666667,14,22,0.012505468863934666,237284.91999999998,0,1,0
10023,Le Pain Quotidien,ChIJixHAcvVYwokREfAjFFiTiAA,2.0,4.0,293,coffee shops,10023,40.7726566,-73.9816386,Q2F9+38 New York,87G8Q2F9+38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,62435,127409.5,41492,8.620028822862048,8.0,1.981818181818182,4.259090909090911,405.2121212121212,11,20,0.004692880595819652,509638.0,0,1,0
10023,Duane Reade,ChIJoZjaFVZYwokR68yHfunPChU,2.0,3.1,18,stores,10023,40.7712201,-73.9824428,Q2C9+F2 New York,87G8Q2C9+F2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,62435,127409.5,41492,8.620028822862048,6.2,1.981818181818182,4.259090909090911,405.2121212121212,11,20,0.0002882998318250981,394969.45,0,1,0
11105,Christos Steak House,ChIJz2taOGlfwokRk4xoDPMRWbQ,3.0,4.6,510,restaurant,11105,40.7703359,-73.907484,"Q3CV+42 Astoria, Queens, NY",87G8Q3CV+42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37382,22221.8,17396,10.934436647331632,13.799999999999999,1.6764705882352942,4.257692307692308,262.86538461538464,4,13,0.013642929752287198,102220.27999999998,0,1,0
11214,Orange Grill,ChIJN9IPA69FwokRUuHjqXQsZOA,3.0,4.3,412,restaurant,11214,40.591342,-73.99190490000001,"H2R5+G6 Brooklyn, New York",87G8H2R5+G6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,92946,42853.4,33770,13.164079125108714,12.899999999999999,1.5128205128205128,4.056363636363636,376.27272727272725,2,17,0.00443268134185441,184269.62,0,1,0
10472,Sabrosura 2,ChIJ2ekR-en0wokRZp4LFKEtCGM,2.0,4.4,1400,restaurant,10472,40.8317273,-73.86582539999998,"R4JM+MM The Bronx, New York",87G8R4JM+MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,68796,65283.5,23392,14.588242889886045,8.8,1.4615384615384615,3.953333333333334,255.55555555555554,4,6,0.02035002035002035,287247.4,0,1,0
11373,Walgreens,ChIJk439uFJewokRz484jGd2o2g,2.0,2.4,40,stores,11373,40.7416101,-73.88044719999998,"P4R9+JR Elmhurst, Queens, NY",87G8P4R9+JR,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,93967,61733.7,33886,10.657835609479712,4.8,1.6585365853658536,4.076923076923077,1042.7884615384614,3,12,0.0004256813562208009,148160.87999999998,0,1,0
11226,My Father's Place,ChIJ8YauYGlbwokR-5V77Xm8U48,,4.9,17,restaurant,11226,40.655675,-73.9532739,M24W+7M New York,87G8M24W+7M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100277,77771.1,40323,11.150388073464997,,1.5555555555555556,4.034615384615385,279.4230769230769,2,12,0.0001695304007898122,381078.3900000001,0,1,0
10023,Pomodoro Rosso,ChIJTwupD4tYwokRos9K3GFnM9Y,2.0,4.4,409,restaurant,10023,40.776306,-73.979175,Q2GC+G8 New York,87G8Q2GC+G8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62435,127409.5,41492,8.620028822862048,8.8,1.981818181818182,4.259090909090911,405.2121212121212,11,20,0.006550812845359174,560601.8,0,1,0
10473,Kee Hong,ChIJ2chRECD1wokRuK8E2vR7BiA,,4.3,22,restaurant,10473,40.81652030000001,-73.8645025,R48P+J5 New York,87G8R48P+J5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,59609,27869.9,21955,9.164705317258273,,1.2272727272727273,3.9139534883720932,261.69767441860466,1,4,0.0003690717844620779,119840.57,0,1,0
10280,The House of Protein,ChIJ2znkv5xbwokR3C7rs4AJhhg,,0.0,0,stores,10280,40.7109037,-74.01662329999998,PX6M+99 New York,87G7PX6M+99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9384,81760.2,5234,5.360801676832859,,1.8333333333333333,2.6931034482758625,121.3103448275862,2,2,0.0,0.0,0,0,1
11378,Slide Bar-B-Q,ChIJXSV7JfBewokRXx-0Rv-YykE,2.0,3.9,250,restaurant,11378,40.7315239,-73.90007340000001,P3JX+JX New York,87G8P3JX+JX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37279,14466.8,13871,8.254128427856491,7.8,1.5384615384615385,4.075555555555557,215.13333333333333,3,5,0.006706188470720781,56420.52,0,1,0
11378,Platho Convenience Store,ChIJeSLCxPFewokR6OUQD-yLHzc,,5.0,1,stores,11378,40.7291319,-73.9003965,P3HX+MR New York,87G8P3HX+MR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,37279,14466.8,13871,8.254128427856491,,1.5384615384615385,4.075555555555557,215.13333333333333,3,5,2.6824753882883125e-05,72334.0,0,1,0
10280,Starbucks,ChIJv3kxhRBawokR4SbHWzjB6DE,2.0,3.7,146,coffee shops,10004,40.7092119,-74.01414040000002,PX5P+M8 New York,87G7PX5P+M8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9384,81760.2,5234,5.360801676832859,7.4,1.8333333333333333,2.6931034482758625,121.3103448275862,2,2,0.01555839727195226,302512.74,0,1,0
10451,Walgreens,ChIJucwf9sX1wokRyFK_GvQ36ls,2.0,3.8,6,stores,10451,40.819152,-73.91810240000001,"R39J+MQ The Bronx, New York",87G8R39J+MQ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,47798,46447.4,19884,4.688634556204834,7.6,1.4166666666666667,3.9301886792452843,384.0188679245283,6,15,0.00012552826478095318,176500.12,0,1,0
11105,Walgreens,ChIJ57Qzu15fwokRhF74ajZVRV0,2.0,2.2,12,stores,11105,40.77094,-73.903717,"Q3CW+9G Astoria, Queens, NY",87G8Q3CW+9G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,37382,22221.8,17396,10.934436647331632,4.4,1.6764705882352942,4.257692307692308,262.86538461538464,4,13,0.00032101011181852226,48887.96,0,1,0
10451,Hibachi Grill & Supreme Buffet,ChIJz1bWKzP0wokR_jPvzp24RE0,1.0,4.3,3109,restaurant,10451,40.825094,-73.9215818,R3GH+29 New York,87G8R3GH+29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,47798,46447.4,19884,4.688634556204834,4.3,1.4166666666666667,3.9301886792452843,384.0188679245283,6,15,0.06504456253399724,199723.82,0,1,0
11368,Cafe 2000,ChIJV2VF2LlfwokR41zc1w3KCEE,,4.1,72,coffee shops,11368,40.74891299999999,-73.86935199999998,"P4XJ+H7 Corona, Queens, NY",87G8P4XJ+H7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,112425,42754.6,30734,10.488808394196507,,1.5185185185185186,4.1209302325581385,255.46511627906978,1,8,0.0006404269513008672,175293.86,0,1,0
10456,Rijo Wine & Liquor,ChIJd8dlJjT0wokR0yUGWeBG9AE,,5.0,2,stores,10456,40.829309499999994,-73.91614799999998,R3HM+PG New York,87G8R3HM+PG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,94218,92585.0,32349,12.735187781303035,,1.2,4.084444444444445,136.82222222222222,0,5,2.1227366320660595e-05,462925.0,0,0,1
11106,Home style furniture of astoria,ChIJJ_JuNzdfwokRAMu31RhC8hI,,4.4,23,stores,11106,40.762452,-73.92583700000002,"Q36F+XM Astoria, Queens, NY",87G8Q36F+XM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38363,44876.4,19074,8.969750247241102,,1.625,4.257999999999999,247.06,4,15,0.0005995360112608503,197456.16000000003,0,1,0
11369,La Kuchara,ChIJVYXnQ5ZfwokRbeGEs0Su9oM,2.0,4.0,253,restaurant,11369,40.760751500000005,-73.8730704,Q46G+8Q New York,87G8Q46G+8Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34118,31291.4,12931,10.47652482400547,8.0,1.375,4.1525,220.325,1,2,0.007415440529925553,125165.6,0,1,0
